order_id,customer_id,order_date,product_category,quantity,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,shipping_cost,promo_code,marketing_channel,ad_spend,device_type,payment_method,order_status,is_first_order,session_duration_sec,pages_viewed
7317557,62565,2023-11-15,Sports,2,108.63,217.26,0,0.0,217.26,4.99,,Affiliate,0.0,Desktop,PayPal,Delivered,0,392,21
8165734,22097,2024-09-18,Sports,1,252.65,252.65,10,25.27,227.38,0,,Display Ad,5.21,Desktop,Google Pay,Delivered,1,711,9
3822312,22676,2024-07-13,Books,1,5.68,5.68,15,0.85,4.83,0,,Email,0.0,Mobile,Apple Pay,Delivered,0,2017,20
1945085,84668,2021-03-25,Toys,1,133.19,133.19,20,26.64,106.55,0,SAVE10,Organic Search,0.0,Desktop,Google Pay,Delivered,0,2156,10
2611413,64948,2022-05-05,Books,1,11.17,11.17,15,1.68,9.49,12.99,WELCOME20,Paid Search,2.79,Mobile,Credit Card,Delivered,0,608,22
6965707,10074,2024-06-28,Beauty,3,9.66,28.98,10,2.9,26.08,4.99,FLASH15,Email,0.0,Mobile,Apple Pay,Delivered,0,2706,8
8950315,76562,2021-07-15,Apparel,1,129.14,129.14,0,0.0,129.14,0,SAVE10,Email,0.0,Desktop,Debit Card,Delivered,0,2647,3
4013739,71213,2022-04-03,Apparel,2,231.37,462.74,0,0.0,462.74,4.99,FLASH15,Paid Search,3.9,Mobile,Debit Card,Processing,0,2295,12
1880336,99353,2023-04-08,Apparel,4,33.99,135.96,0,0.0,135.96,0,FLASH15,Organic Search,0.0,Mobile,Credit Card,Delivered,1,1902,22
2968753,96474,2023-06-06,Apparel,1,163.54,163.54,15,24.53,139.01,4.99,,Paid Search,18.09,Mobile,Apple Pay,Delivered,0,441,4
9647567,57447,2022-07-09,Apparel,2,156.17,312.34,10,31.23,281.11,19.99,,Direct,0.0,Mobile,Debit Card,Delivered,0,2187,10
6678849,17944,2024-04-14,Food & Grocery,1,29.04,29.04,20,5.81,23.23,7.99,,Email,0.0,Mobile,PayPal,Delivered,0,255,10
8278315,66498,2022-05-29,Toys,1,62.13,62.13,0,0.0,62.13,12.99,,Organic Search,0.0,Mobile,Credit Card,Returned,0,1363,4
3492562,99166,2022-09-09,Apparel,3,112.11,336.33,5,16.82,319.51,4.99,LOYALTY5,Organic Search,0.0,Desktop,Credit Card,Shipped,0,1332,1
7777894,63269,2024-06-04,Apparel,1,17.92,17.92,0,0.0,17.92,19.99,LOYALTY5,Social Media,5.6,Mobile,Credit Card,Shipped,0,2559,16
5110434,10074,2022-06-18,Beauty,1,76.91,76.91,5,3.85,73.06,19.99,,Paid Search,3.79,Desktop,Buy Now Pay Later,Returned,1,1329,1
1570305,55745,2022-02-21,Books,1,42.26,42.26,0,0.0,42.26,0,FLASH15,Affiliate,0.0,Mobile,Buy Now Pay Later,Delivered,1,1248,3
2993175,38534,2023-09-17,Apparel,1,207.9,207.9,10,20.79,187.11,12.99,SUMMER25,Display Ad,13.93,Mobile,Debit Card,Processing,0,889,8
5040883,79822,2021-11-23,Electronics,1,49.74,49.74,5,2.49,47.25,19.99,,Email,0.0,Mobile,Debit Card,Delivered,0,957,6
7654595,89131,2023-12-17,Beauty,3,97.61,292.83,0,0.0,292.83,0,SAVE10,Email,0.0,Desktop,Credit Card,Delivered,0,438,20
9197782,79615,2022-07-08,Apparel,3,40.58,121.74,10,12.17,109.57,0,FLASH15,Paid Search,5.01,Desktop,Credit Card,Cancelled,0,1294,7
6078288,40021,2022-08-05,Beauty,1,58.82,58.82,10,5.88,52.94,0,SAVE10,Affiliate,0.0,Mobile,Apple Pay,Delivered,1,637,9
3893851,44600,2022-02-06,Toys,3,175.09,525.27,0,0.0,525.27,0,WELCOME20,Email,0.0,Desktop,Buy Now Pay Later,Delivered,0,937,5
7297691,94012,2024-08-19,Apparel,2,168.52,337.04,10,33.7,303.34,7.99,FLASH15,Paid Search,14.32,Mobile,PayPal,Delivered,0,516,5
2503425,57052,2021-12-09,Apparel,2,159.42,318.84,10,31.88,286.96,19.99,WELCOME20,Organic Search,0.0,Mobile,Credit Card,Delivered,0,696,9
8779155,80381,2024-08-27,Beauty,1,27.77,27.77,0,0.0,27.77,7.99,WELCOME20,Email,0.0,Mobile,Apple Pay,Delivered,1,2346,15
7410589,65519,2023-11-04,Beauty,1,19.96,19.96,15,2.99,16.97,0,WELCOME20,Paid Search,7.42,Desktop,Credit Card,Delivered,0,1941,15
5617358,89507,2021-05-02,Electronics,1,1044.95,1044.95,0,0.0,1044.95,4.99,,Organic Search,0.0,Mobile,Credit Card,Delivered,0,1713,18
8467845,12552,2023-08-24,Books,3,18.15,54.45,25,13.61,40.84,19.99,SUMMER25,Email,0.0,Desktop,Apple Pay,Delivered,0,2269,9
7162658,44335,2023-01-20,Home & Garden,1,348.33,348.33,0,0.0,348.33,0,FLASH15,Organic Search,0.0,Desktop,Credit Card,Shipped,1,1973,5
1194656,30032,2021-08-20,Electronics,2,734.71,1469.42,0,0.0,1469.42,12.99,WELCOME20,Paid Search,0.62,Mobile,PayPal,Delivered,0,1891,22
3013272,94012,2024-02-15,Sports,1,77.56,77.56,15,11.63,65.93,0,FLASH15,Direct,0.0,Mobile,Apple Pay,Cancelled,0,2784,9
2956687,63883,2023-02-10,Apparel,2,30.3,60.6,0,0.0,60.6,4.99,,Paid Search,5.63,Tablet,Credit Card,Returned,1,865,15
2386418,89840,2022-06-08,Home & Garden,1,188.98,188.98,15,28.35,160.63,0,,Social Media,14.7,Mobile,PayPal,Returned,0,1403,6
3047685,24029,2021-10-20,Apparel,2,192.12,384.24,0,0.0,384.24,12.99,LOYALTY5,Paid Search,11.25,Tablet,Credit Card,Delivered,0,969,16
9207723,57052,2024-06-18,Toys,4,173.17,692.68,0,0.0,692.68,7.99,LOYALTY5,Social Media,22.81,Desktop,Apple Pay,Delivered,1,1783,2
9552160,39871,2022-12-14,Apparel,3,93.69,281.07,10,28.11,252.96,4.99,WELCOME20,Social Media,17.05,Mobile,Debit Card,Returned,0,1074,1
4773783,70217,2022-12-13,Electronics,1,902.27,902.27,10,90.23,812.04,7.99,SAVE10,Email,0.0,Desktop,PayPal,Delivered,0,1542,12
1386324,95649,2024-08-13,Food & Grocery,1,26.4,26.4,0,0.0,26.4,7.99,,Social Media,19.03,Desktop,PayPal,Processing,1,1461,24
9044647,44973,2021-11-28,Beauty,1,80.57,80.57,15,12.09,68.48,4.99,,Paid Search,12.88,Mobile,Apple Pay,Processing,0,2192,11
5592340,30926,2024-11-19,Books,3,29.92,89.76,20,17.95,71.81,12.99,,Paid Search,18.98,Tablet,Apple Pay,Delivered,0,53,18
2586340,98039,2023-06-19,Beauty,3,95.11,285.33,0,0.0,285.33,0,,Affiliate,0.0,Desktop,Debit Card,Returned,0,320,21
4038296,27361,2024-08-08,Beauty,1,74.46,74.46,0,0.0,74.46,4.99,WELCOME20,Organic Search,0.0,Mobile,Credit Card,Cancelled,0,2654,13
7441777,14207,2022-10-14,Electronics,3,931.1,2793.3,0,0.0,2793.3,0,SUMMER25,Social Media,9.41,Desktop,Credit Card,Delivered,0,112,3
9123384,99353,2022-10-01,Toys,5,56.51,282.55,10,28.25,254.3,4.99,,Organic Search,0.0,Desktop,Debit Card,Delivered,1,2049,11
8275548,34050,2021-01-30,Apparel,1,197.8,197.8,10,19.78,178.02,12.99,,Organic Search,0.0,Desktop,Credit Card,Delivered,0,806,2
6005706,27601,2022-05-24,Food & Grocery,2,47.73,95.46,0,0.0,95.46,0,,Email,0.0,Desktop,PayPal,Delivered,0,2639,4
3101118,42493,2024-03-15,Toys,2,86.06,172.12,5,8.61,163.51,4.99,SAVE10,Paid Search,15.23,Mobile,Credit Card,Processing,0,241,1
2668347,34890,2024-11-12,Home & Garden,1,39.25,39.25,0,0.0,39.25,7.99,,Email,0.0,Mobile,Apple Pay,Shipped,1,2187,11
6456436,93136,2022-05-15,Toys,1,16.97,16.97,15,2.55,14.42,0,FLASH15,Organic Search,0.0,Desktop,Credit Card,Shipped,0,923,20
2065324,83563,2022-10-15,Electronics,1,906.72,906.72,25,226.68,680.04,0,,Social Media,19.74,Desktop,Debit Card,Delivered,1,1594,15
4101936,10942,2024-06-15,Home & Garden,1,198.59,198.59,15,29.79,168.8,0,,Direct,0.0,Mobile,Credit Card,Shipped,1,765,18
7800317,97841,2021-11-07,Apparel,1,147.05,147.05,0,0.0,147.05,19.99,,Paid Search,10.82,Tablet,PayPal,Delivered,1,2015,1
1331289,16658,2021-11-16,Toys,1,53.04,53.04,15,7.96,45.08,4.99,,Paid Search,18.47,Mobile,Credit Card,Delivered,0,2747,5
7606809,76540,2022-06-24,Beauty,2,13.64,27.28,20,5.46,21.82,7.99,,Paid Search,24.21,Mobile,Google Pay,Delivered,0,1033,12
9999580,83000,2022-04-11,Electronics,1,581.85,581.85,5,29.09,552.76,4.99,WELCOME20,Organic Search,0.0,Desktop,Buy Now Pay Later,Delivered,1,399,23
9893395,37869,2024-06-14,Toys,1,32.14,32.14,15,4.82,27.32,4.99,,Email,0.0,Desktop,Apple Pay,Returned,0,714,6
9196731,62772,2023-09-29,Beauty,1,63.89,63.89,0,0.0,63.89,19.99,LOYALTY5,Social Media,22.86,Desktop,Credit Card,Shipped,0,1869,14
2072595,45382,2024-03-08,Apparel,4,162.6,650.4,10,65.04,585.36,12.99,LOYALTY5,Affiliate,0.0,Desktop,Debit Card,Delivered,1,2048,4
9705716,25860,2022-09-02,Toys,3,111.21,333.63,25,83.41,250.22,19.99,,Affiliate,0.0,Desktop,Debit Card,Cancelled,0,513,8
3081873,49321,2024-07-20,Home & Garden,1,147.66,147.66,5,7.38,140.28,7.99,SUMMER25,Affiliate,0.0,Desktop,Credit Card,Processing,0,628,6
4480664,67912,2023-08-18,Sports,1,160.66,160.66,15,24.1,136.56,4.99,LOYALTY5,Direct,0.0,Mobile,Apple Pay,Returned,0,1280,11
2968404,20500,2022-07-18,Beauty,2,29.18,58.36,10,5.84,52.52,0,WELCOME20,Email,0.0,Desktop,Credit Card,Returned,0,854,18
4031041,22224,2021-12-19,Food & Grocery,5,25.64,128.2,0,0.0,128.2,19.99,SUMMER25,Email,0.0,Mobile,PayPal,Delivered,0,2175,20
4018851,90173,2023-05-01,Toys,2,140.96,281.92,0,0.0,281.92,12.99,FLASH15,Referral,0.0,Desktop,Buy Now Pay Later,Delivered,1,983,21
1089321,80678,2024-08-01,Home & Garden,1,320.05,320.05,0,0.0,320.05,4.99,SAVE10,Organic Search,0.0,Mobile,Credit Card,Delivered,0,2194,4
8503322,18907,2023-02-19,Toys,1,46.02,46.02,10,4.6,41.42,0,WELCOME20,Affiliate,0.0,Mobile,PayPal,Shipped,0,2392,3
6273013,26828,2022-02-18,Books,2,29.67,59.34,0,0.0,59.34,12.99,,Organic Search,0.0,Desktop,Apple Pay,Cancelled,1,2715,20
3064357,31798,2021-07-09,Electronics,3,790.78,2372.34,0,0.0,2372.34,0,FLASH15,Direct,0.0,Mobile,Credit Card,Shipped,0,2347,10
1656713,56566,2023-07-04,Beauty,2,78.39,156.78,15,23.52,133.26,4.99,,Affiliate,0.0,Desktop,Google Pay,Processing,0,957,23
3161173,62923,2021-07-25,Electronics,2,332.7,665.4,5,33.27,632.13,0,,Affiliate,0.0,Mobile,Apple Pay,Delivered,1,1120,6
4459963,87128,2022-08-21,Electronics,3,303.07,909.21,10,90.92,818.29,12.99,,Organic Search,0.0,Desktop,Credit Card,Delivered,0,2103,24
3704659,65392,2023-04-26,Home & Garden,1,287.84,287.84,5,14.39,273.45,7.99,,Paid Search,7.11,Desktop,Google Pay,Processing,1,2314,19
2473390,44973,2023-09-28,Books,1,12.35,12.35,10,1.24,11.11,12.99,FLASH15,Social Media,22.81,Desktop,Credit Card,Delivered,1,1208,11
5307726,52487,2024-11-18,Apparel,4,185.28,741.12,0,0.0,741.12,0,WELCOME20,Paid Search,2.74,Mobile,Debit Card,Processing,0,1347,9
1587291,79822,2022-03-04,Beauty,1,101.66,101.66,0,0.0,101.66,7.99,,Referral,0.0,Mobile,Google Pay,Shipped,0,910,8
2419525,62565,2022-11-25,Toys,2,167.49,334.98,0,0.0,334.98,7.99,FLASH15,Display Ad,14.87,Desktop,Debit Card,Delivered,0,1542,13
3092406,51441,2022-02-27,Home & Garden,2,331.58,663.16,0,0.0,663.16,0,,Social Media,12.24,Mobile,PayPal,Delivered,1,419,24
9491759,11267,2021-08-28,Electronics,1,453.06,453.06,10,45.31,407.75,4.99,SUMMER25,Direct,0.0,Mobile,Google Pay,Delivered,1,384,11
6009306,82603,2024-04-01,Apparel,1,64.43,64.43,5,3.22,61.21,0,WELCOME20,Affiliate,0.0,Mobile,Buy Now Pay Later,Delivered,0,2770,17
7099518,44814,2024-04-12,Electronics,1,113.92,113.92,15,17.09,96.83,4.99,FLASH15,Affiliate,0.0,Mobile,Credit Card,Delivered,0,1179,7
3879023,36772,2022-02-18,Books,2,28.68,57.36,0,0.0,57.36,7.99,FLASH15,Email,0.0,Tablet,PayPal,Processing,0,657,22
8097623,19508,2023-08-25,Home & Garden,1,54.62,54.62,10,5.46,49.16,12.99,SAVE10,Display Ad,23.62,Desktop,PayPal,Delivered,0,1568,20
1001435,30289,2021-08-01,Sports,5,231.74,1158.7,5,57.94,1100.76,19.99,,Paid Search,1.97,Mobile,PayPal,Returned,0,999,7
5166404,59615,2021-06-21,Electronics,2,488.13,976.26,5,48.81,927.45,4.99,SAVE10,Organic Search,0.0,Mobile,Debit Card,Delivered,0,2718,1
6043230,55745,2022-05-18,Sports,1,154.91,154.91,10,15.49,139.42,7.99,,Social Media,2.22,Mobile,Credit Card,Cancelled,0,846,23
1774541,30926,2023-06-21,Sports,2,99.35,198.7,25,49.67,149.03,0,LOYALTY5,Display Ad,7.7,Mobile,Debit Card,Delivered,1,1931,21
9714808,44973,2022-11-22,Toys,5,139.76,698.8,10,69.88,628.92,4.99,LOYALTY5,Affiliate,0.0,Mobile,Google Pay,Cancelled,0,2083,7
5922381,26361,2023-04-03,Apparel,3,192.35,577.05,0,0.0,577.05,12.99,SUMMER25,Paid Search,18.36,Desktop,Credit Card,Processing,0,1585,13
9960751,87236,2023-07-18,Food & Grocery,4,23.32,93.28,0,0.0,93.28,4.99,,Paid Search,16.02,Mobile,Credit Card,Cancelled,1,1508,23
8464523,37460,2023-05-24,Electronics,1,103.39,103.39,5,5.17,98.22,4.99,SUMMER25,Paid Search,6.78,Mobile,Apple Pay,Delivered,0,1093,3
3346378,38785,2024-10-09,Apparel,3,172.5,517.5,0,0.0,517.5,4.99,LOYALTY5,Social Media,19.3,Mobile,Credit Card,Delivered,1,305,18
9228265,64948,2024-11-06,Electronics,1,1086.83,1086.83,0,0.0,1086.83,0,,Social Media,15.79,Mobile,Credit Card,Delivered,0,2349,4
6250195,22899,2024-04-28,Beauty,3,32.68,98.04,0,0.0,98.04,7.99,,Email,0.0,Desktop,Credit Card,Delivered,1,2179,3
9768884,80678,2023-01-12,Home & Garden,1,301.62,301.62,0,0.0,301.62,4.99,,Organic Search,0.0,Desktop,Credit Card,Shipped,1,2475,3
6907545,59009,2021-09-21,Sports,1,222.84,222.84,0,0.0,222.84,12.99,,Social Media,12.19,Desktop,Credit Card,Processing,1,874,3
9566284,86569,2023-08-02,Books,1,36.31,36.31,0,0.0,36.31,7.99,,Organic Search,0.0,Desktop,PayPal,Cancelled,0,1041,16
4520522,54313,2024-09-12,Apparel,1,34.09,34.09,0,0.0,34.09,4.99,,Paid Search,14.9,Desktop,Credit Card,Processing,1,421,11
2661097,16175,2024-01-01,Sports,2,156.42,312.84,15,46.93,265.91,19.99,SUMMER25,Paid Search,4.7,Mobile,Credit Card,Returned,0,1969,10
1750538,30289,2023-05-02,Toys,1,173.4,173.4,5,8.67,164.73,7.99,LOYALTY5,Social Media,13.47,Mobile,Credit Card,Delivered,0,2030,7
4977883,86569,2024-02-17,Beauty,1,19.84,19.84,0,0.0,19.84,4.99,,Paid Search,1.0,Tablet,Buy Now Pay Later,Cancelled,1,296,11
1616293,54597,2022-03-02,Apparel,1,170.35,170.35,5,8.52,161.83,7.99,,Affiliate,0.0,Desktop,Debit Card,Delivered,0,1121,10
4155352,63354,2023-10-05,Electronics,1,403.42,403.42,10,40.34,363.08,7.99,,Direct,0.0,Desktop,Google Pay,Delivered,1,387,1
3376783,12757,2023-01-25,Toys,1,150.59,150.59,10,15.06,135.53,19.99,,Paid Search,10.55,Tablet,PayPal,Delivered,0,204,14
6028286,19862,2023-10-19,Beauty,4,105.11,420.44,0,0.0,420.44,19.99,,Paid Search,21.17,Desktop,PayPal,Delivered,0,2318,9
4610673,84341,2024-04-13,Home & Garden,3,61.97,185.91,0,0.0,185.91,0,SAVE10,Affiliate,0.0,Desktop,Credit Card,Returned,1,1035,11
3251636,79329,2023-11-13,Apparel,1,187.17,187.17,20,37.43,149.74,0,FLASH15,Organic Search,0.0,Desktop,Google Pay,Delivered,0,1646,10
4624549,10942,2024-12-09,Apparel,1,212.53,212.53,0,0.0,212.53,4.99,,Social Media,13.15,Mobile,Google Pay,Returned,0,2080,21
7024113,23104,2023-10-04,Beauty,1,106.49,106.49,10,10.65,95.84,0,LOYALTY5,Affiliate,0.0,Desktop,Credit Card,Returned,0,2681,20
5653927,68878,2023-02-09,Beauty,1,109.68,109.68,0,0.0,109.68,7.99,,Social Media,21.39,Mobile,PayPal,Delivered,0,2050,22
3155739,42591,2023-03-26,Home & Garden,2,344.81,689.62,10,68.96,620.66,7.99,,Paid Search,23.55,Mobile,Credit Card,Cancelled,1,965,2
8080237,23947,2021-10-14,Apparel,2,35.0,70.0,0,0.0,70.0,4.99,,Direct,0.0,Mobile,Credit Card,Delivered,0,2335,10
2247548,17665,2023-02-05,Home & Garden,2,35.42,70.84,10,7.08,63.76,7.99,WELCOME20,Direct,0.0,Tablet,PayPal,Delivered,0,2449,16
5277642,68878,2022-09-09,Toys,4,45.02,180.08,5,9.0,171.08,4.99,FLASH15,Email,0.0,Desktop,PayPal,Shipped,1,2637,7
5373391,31174,2022-09-07,Beauty,1,53.25,53.25,0,0.0,53.25,0,WELCOME20,Social Media,12.8,Mobile,Credit Card,Delivered,0,1275,18
7405244,14722,2024-08-05,Beauty,3,73.64,220.92,0,0.0,220.92,19.99,FLASH15,Organic Search,0.0,Desktop,Google Pay,Cancelled,0,204,10
3740044,81426,2021-03-02,Books,5,20.38,101.9,5,5.09,96.81,0,LOYALTY5,Email,0.0,Mobile,Credit Card,Delivered,1,867,10
7711882,19862,2024-07-21,Electronics,3,121.06,363.18,5,18.16,345.02,12.99,,Paid Search,21.13,Desktop,Google Pay,Processing,0,1951,20
8651547,64948,2022-08-26,Sports,2,337.4,674.8,0,0.0,674.8,0,WELCOME20,Paid Search,19.17,Mobile,PayPal,Delivered,0,385,16
2396771,37607,2022-11-22,Food & Grocery,1,68.03,68.03,10,6.8,61.23,0,SUMMER25,Social Media,18.16,Mobile,Debit Card,Returned,0,358,20
5264422,39451,2024-12-02,Beauty,1,78.91,78.91,0,0.0,78.91,0,WELCOME20,Referral,0.0,Mobile,PayPal,Cancelled,0,2206,23
8136077,87128,2023-11-06,Home & Garden,4,336.82,1347.28,0,0.0,1347.28,4.99,,Referral,0.0,Mobile,Debit Card,Delivered,1,2386,19
3403234,31579,2022-02-04,Books,2,41.07,82.14,0,0.0,82.14,4.99,,Referral,0.0,Mobile,Apple Pay,Delivered,1,731,21
9990982,19305,2024-03-28,Books,2,47.62,95.24,0,0.0,95.24,0,,Organic Search,0.0,Tablet,Credit Card,Delivered,1,2262,16
4418574,98259,2024-07-28,Sports,3,158.61,475.83,0,0.0,475.83,12.99,,Social Media,16.47,Desktop,Credit Card,Shipped,0,1275,20
2183767,87924,2023-11-13,Home & Garden,2,119.62,239.24,10,23.92,215.32,0,,Affiliate,0.0,Mobile,PayPal,Shipped,0,134,21
5519776,27154,2022-02-28,Home & Garden,5,158.28,791.4,15,118.71,672.69,4.99,LOYALTY5,Affiliate,0.0,Mobile,Debit Card,Cancelled,1,2405,5
4231751,99192,2023-05-08,Apparel,1,16.3,16.3,0,0.0,16.3,0,,Paid Search,3.45,Tablet,PayPal,Shipped,0,1007,23
7243511,27146,2023-02-04,Sports,1,21.0,21.0,20,4.2,16.8,4.99,,Social Media,16.49,Mobile,Credit Card,Shipped,0,625,22
9580328,24371,2023-10-04,Home & Garden,5,15.94,79.7,0,0.0,79.7,7.99,,Organic Search,0.0,Mobile,Buy Now Pay Later,Delivered,1,2182,23
3752186,65296,2024-10-18,Sports,2,110.04,220.08,10,22.01,198.07,0,,Social Media,16.45,Desktop,Debit Card,Delivered,0,2540,7
8041170,76784,2023-11-02,Apparel,1,58.63,58.63,5,2.93,55.7,4.99,,Social Media,13.23,Desktop,PayPal,Cancelled,0,1862,7
3575158,31798,2023-06-08,Food & Grocery,5,16.4,82.0,0,0.0,82.0,7.99,SUMMER25,Direct,0.0,Mobile,PayPal,Delivered,0,2039,8
6307645,90173,2024-07-17,Apparel,2,39.13,78.26,0,0.0,78.26,19.99,LOYALTY5,Organic Search,0.0,Tablet,Debit Card,Delivered,0,1215,6
8275056,34890,2024-06-17,Sports,1,38.98,38.98,0,0.0,38.98,7.99,,Email,0.0,Desktop,PayPal,Delivered,0,1833,15
7357590,97538,2023-06-29,Toys,1,101.51,101.51,5,5.08,96.43,7.99,,Organic Search,0.0,Mobile,PayPal,Delivered,0,2390,15
1434695,88172,2023-06-01,Home & Garden,4,318.12,1272.48,0,0.0,1272.48,0,SUMMER25,Social Media,3.95,Desktop,Credit Card,Returned,1,510,2
5152322,37938,2022-04-28,Apparel,2,78.56,157.12,5,7.86,149.26,0,,Direct,0.0,Mobile,PayPal,Delivered,0,1704,13
2300646,22676,2022-03-10,Electronics,1,395.62,395.62,20,79.12,316.5,19.99,FLASH15,Organic Search,0.0,Mobile,PayPal,Cancelled,0,633,13
5531949,96163,2024-12-03,Beauty,1,11.87,11.87,10,1.19,10.68,7.99,LOYALTY5,Social Media,8.87,Desktop,PayPal,Delivered,1,2577,19
3090797,62772,2023-05-29,Home & Garden,2,279.4,558.8,0,0.0,558.8,7.99,LOYALTY5,Paid Search,0.41,Desktop,Google Pay,Cancelled,1,1124,20
9916589,13905,2022-09-28,Home & Garden,1,194.86,194.86,10,19.49,175.37,4.99,LOYALTY5,Direct,0.0,Mobile,Credit Card,Delivered,0,1232,20
2845328,38016,2023-03-14,Electronics,1,119.78,119.78,20,23.96,95.82,7.99,,Organic Search,0.0,Mobile,Credit Card,Shipped,0,1581,24
7824657,97782,2021-06-23,Sports,1,126.84,126.84,20,25.37,101.47,0,,Paid Search,1.5,Mobile,PayPal,Processing,0,2534,16
2106614,89276,2024-11-20,Home & Garden,3,231.76,695.28,10,69.53,625.75,12.99,WELCOME20,Social Media,16.23,Mobile,Credit Card,Delivered,1,1811,17
6525702,38221,2021-11-14,Sports,1,312.31,312.31,20,62.46,249.85,0,,Social Media,2.02,Desktop,Apple Pay,Cancelled,0,1448,19
2492738,44718,2024-04-13,Books,1,13.62,13.62,0,0.0,13.62,4.99,,Organic Search,0.0,Mobile,Credit Card,Returned,0,2225,20
7087100,44522,2022-07-27,Sports,3,82.55,247.65,10,24.77,222.88,4.99,WELCOME20,Social Media,5.22,Desktop,PayPal,Delivered,1,354,11
6595492,38864,2024-04-10,Apparel,1,229.09,229.09,0,0.0,229.09,7.99,,Organic Search,0.0,Desktop,Debit Card,Shipped,0,884,14
5584424,85674,2024-08-25,Toys,1,147.33,147.33,5,7.37,139.96,0,,Direct,0.0,Desktop,Credit Card,Delivered,0,2397,20
3455003,44438,2023-12-23,Electronics,1,365.98,365.98,5,18.3,347.68,19.99,,Affiliate,0.0,Desktop,Apple Pay,Shipped,1,2390,8
4787716,46048,2024-08-07,Apparel,1,80.28,80.28,0,0.0,80.28,4.99,,Display Ad,18.6,Mobile,Credit Card,Delivered,1,1702,2
5591031,65333,2024-12-08,Sports,5,136.78,683.9,10,68.39,615.51,4.99,,Referral,0.0,Tablet,Credit Card,Returned,0,2463,8
1165479,22833,2023-05-27,Apparel,1,85.27,85.27,15,12.79,72.48,12.99,SAVE10,Email,0.0,Desktop,PayPal,Returned,0,181,11
2643275,50857,2023-02-19,Electronics,3,80.59,241.77,10,24.18,217.59,12.99,,Referral,0.0,Tablet,Debit Card,Returned,0,472,12
7327627,39256,2021-07-19,Electronics,3,1072.89,3218.67,15,482.8,2735.87,0,,Paid Search,9.4,Mobile,PayPal,Delivered,0,1504,1
4728326,12552,2024-06-18,Electronics,1,637.53,637.53,0,0.0,637.53,4.99,,Organic Search,0.0,Mobile,Google Pay,Processing,0,1048,19
7352396,26361,2024-05-17,Apparel,1,75.44,75.44,20,15.09,60.35,12.99,SAVE10,Organic Search,0.0,Desktop,Credit Card,Shipped,0,104,19
2761653,47930,2021-02-25,Electronics,3,535.4,1606.2,5,80.31,1525.89,12.99,LOYALTY5,Paid Search,2.02,Mobile,Debit Card,Delivered,0,2409,2
3072044,23238,2023-06-14,Beauty,1,93.33,93.33,5,4.67,88.66,0,,Affiliate,0.0,Mobile,Credit Card,Delivered,1,2230,8
3948283,59615,2022-06-23,Apparel,1,50.67,50.67,20,10.13,40.54,12.99,SUMMER25,Organic Search,0.0,Mobile,Credit Card,Delivered,0,1112,21
9832796,99593,2023-01-17,Home & Garden,4,170.31,681.24,10,68.12,613.12,4.99,,Paid Search,13.84,Mobile,Debit Card,Delivered,1,1505,18
6143048,10282,2024-09-08,Apparel,2,221.56,443.12,5,22.16,420.96,4.99,,Organic Search,0.0,Desktop,Credit Card,Cancelled,1,2256,23
9214437,96951,2022-11-14,Home & Garden,2,56.02,112.04,25,28.01,84.03,4.99,LOYALTY5,Organic Search,0.0,Desktop,Debit Card,Returned,0,2158,4
2602904,74042,2024-10-03,Sports,3,229.42,688.26,0,0.0,688.26,0,,Social Media,8.53,Mobile,Google Pay,Delivered,0,175,1
9874478,58944,2023-01-15,Home & Garden,1,69.48,69.48,5,3.47,66.01,7.99,LOYALTY5,Paid Search,19.43,Desktop,Credit Card,Shipped,1,2062,14
6853574,87128,2023-01-09,Beauty,2,107.62,215.24,0,0.0,215.24,7.99,LOYALTY5,Organic Search,0.0,Mobile,Apple Pay,Delivered,0,771,6
5731119,82063,2023-05-29,Food & Grocery,1,49.85,49.85,10,4.99,44.86,4.99,,Organic Search,0.0,Mobile,PayPal,Delivered,0,1402,18
5547530,10851,2024-09-12,Apparel,1,61.18,61.18,0,0.0,61.18,7.99,WELCOME20,Email,0.0,Desktop,Credit Card,Delivered,0,49,6
2662054,22704,2023-11-04,Apparel,1,56.66,56.66,25,14.16,42.5,7.99,SUMMER25,Paid Search,15.51,Mobile,Debit Card,Delivered,0,1587,3
1804690,17492,2024-12-02,Food & Grocery,1,41.4,41.4,0,0.0,41.4,4.99,,Display Ad,20.35,Desktop,PayPal,Delivered,1,2629,23
3864666,27601,2022-10-06,Sports,1,244.67,244.67,5,12.23,232.44,4.99,LOYALTY5,Social Media,3.79,Mobile,PayPal,Shipped,1,2025,12
6335094,58944,2022-12-01,Home & Garden,3,242.06,726.18,0,0.0,726.18,0,SUMMER25,Paid Search,2.16,Desktop,Credit Card,Delivered,0,1097,11
7535788,33416,2021-06-09,Beauty,1,114.3,114.3,0,0.0,114.3,19.99,,Email,0.0,Tablet,Credit Card,Delivered,1,1774,3
4031181,44179,2023-07-14,Electronics,2,1006.63,2013.26,0,0.0,2013.26,12.99,LOYALTY5,Paid Search,17.23,Mobile,Credit Card,Cancelled,0,112,4
6791040,29536,2023-01-07,Apparel,1,34.76,34.76,10,3.48,31.28,4.99,LOYALTY5,Email,0.0,Tablet,PayPal,Delivered,0,2150,9
